123.372161	17.963612
123.364892	16.689148
123.355102	17.963612
123.221427	17.963612
123.222507	17.963612
123.242204	16.689148
123.201504	16.689148
123.166059	17.963612
123.133845	16.689148
123.140334	16.689148
123.188524	16.689148
123.036916	17.963612
123.053397	17.963612
123.081255	20.51254
123.050998	17.963612
122.980111	16.689148
122.956669	17.963612
122.964583	17.963612
122.899258	17.963612
122.823868	17.963612
122.683954	16.689148
122.882142	17.963612
122.793023	17.963612
122.748403	16.689148
122.718754	19.238076
122.652175	19.238076
122.664007	17.963612
122.723846	17.963612
122.639754	17.963612
122.576812	17.963612
122.64056	16.689148
122.503413	17.963612
122.60968	19.238076
122.50911	19.238076
122.607488	15.414684
122.456534	16.689148
122.545088	17.963612
122.455507	15.414684
122.456367	15.414684
122.444308	17.963612
122.483973	17.963612
122.499014	15.414684
122.414721	16.689148
122.406803	20.51254
122.448082	19.238076
122.414566	17.963612
122.387195	17.963612
122.406057	15.414684
122.323292	16.689148
122.402685	17.963612
122.359291	17.963612
122.382979	19.238076
122.424645	16.689148
122.417383	16.689148
122.402387	15.414684
122.40203	16.689148
122.332376	14.14022
122.365812	15.414684
122.422026	14.14022
122.411949	16.689148
122.367474	16.689148
122.384342	16.689148
122.31705	17.963612
122.259061	17.963612
122.317586	16.689148
122.346594	17.963612
122.392649	15.414684
122.331143	15.414684
122.349215	15.414684
122.3645	17.963612
122.327337	15.414684
122.375873	20.51254
122.328486	16.689148
122.428476	19.238076
122.26391	16.689148
122.308314	16.689148
122.316384	17.963612
122.230873	16.689148
122.40434	16.689148
122.314791	17.963612
122.163457	17.963612
122.263608	16.689148
122.314869	19.238076
122.267374	17.963612
122.25227	16.689148
122.242042	17.963612
122.266553	16.689148
122.280597	16.689148
122.271291	17.963612
122.282203	16.689148
122.281659	16.689148
122.207501	17.963612
122.261254	17.963612
122.245942	16.689148
122.283996	15.414684
122.324823	16.689148
122.273506	17.963612
122.222017	15.414684
122.189174	14.14022
122.271988	17.963612
122.170565	14.14022
122.237698	15.414684
122.208723	17.963612
122.274237	16.689148
122.217343	16.689148
122.250307	17.963612
122.167304	16.689148
122.224622	16.689148
122.205265	15.414684
122.24371	17.963612
122.170402	16.689148
122.141488	15.414684
122.155653	16.689148
122.190692	15.414684
122.127571	15.414684
122.164749	15.414684
122.115905	16.689148
122.101527	17.963612
122.215878	19.238076
122.155301	14.14022
122.135762	17.963612
122.161303	12.865756
122.151274	14.14022
122.088694	11.591292
122.065791	11.591292
122.069292	14.14022
122.164399	16.689148
122.108994	15.414684
122.149304	14.14022
122.155445	16.689148
122.068429	19.238076
122.04174	16.689148
122.12762	17.963612
122.170399	16.689148
122.053366	17.963612
122.119797	17.963612
122.050464	16.689148
122.178387	16.689148
122.098706	16.689148
122.041474	15.414684
122.083699	16.689148
122.020103	15.414684
122.033246	15.414684
122.066588	14.14022
122.110584	15.414684
121.987068	15.414684
122.020568	14.14022
121.995821	16.689148
122.03516	15.414684
122.017675	16.689148
122.059639	17.963612
122.045471	15.414684
121.992615	16.689148
121.974909	16.689148
122.033239	16.689148
122.03809	15.414684
122.010432	16.689148
122.000588	16.689148
121.950238	17.963612
122.011261	16.689148
121.984044	15.414684
122.072497	12.865756
121.957859	16.689148
122.016385	15.414684
121.976072	17.963612
122.007019	17.963612
121.883731	19.238076
121.95385	16.689148
122.050219	16.689148
121.921045	17.963612
121.945943	19.238076
121.96507	16.689148
121.986739	16.689148
121.905212	16.689148
121.817974	17.963612
121.858463	17.963612
121.854541	16.689148
121.910643	17.963612
121.953763	16.689148
121.955725	16.689148
121.944163	17.963612
121.916149	15.414684
121.919402	15.414684
121.895763	16.689148
121.921474	17.963612
121.859567	17.963612
121.915031	15.414684
121.87197	15.414684
121.869854	14.14022
121.871387	19.238076
121.790099	15.414684
121.835387	17.963612
121.843186	14.14022
121.869707	15.414684
121.872565	15.414684
121.851716	15.414684
121.803485	17.963612
121.926796	17.963612
121.784598	16.689148
121.742817	16.689148
121.874824	15.414684
121.785414	16.689148
121.790657	16.689148
121.755781	17.963612
121.78693	16.689148
121.809039	17.963612
121.760662	14.14022
121.663703	15.414684
121.767512	14.14022
121.82903	16.689148
121.751906	15.414684
121.806643	15.414684
121.749531	16.689148
121.76218	15.414684
121.74347	15.414684
121.787468	17.963612
121.745491	17.963612
121.765647	17.963612
121.715575	15.414684
121.803958	14.14022
121.740716	14.14022
121.775994	14.14022
121.691968	15.414684
121.782524	14.14022
121.723546	15.414684
121.685304	14.14022
121.738785	17.963612
121.651568	16.689148
121.695001	15.414684
121.645952	16.689148
121.685146	17.963612
121.641648	17.963612
121.642223	12.865756
121.637221	17.963612
121.653974	16.689148
121.591474	17.963612
121.712303	19.238076
121.642776	16.689148
121.594305	17.963612
121.673751	15.414684
121.652978	17.963612
121.5992	17.963612
121.632313	14.14022
121.610791	16.689148
121.6667	15.414684
121.613512	16.689148
121.616705	15.414684
121.5666	16.689148
121.575957	17.963612
121.52217	15.414684
121.5471	16.689148
121.510657	17.963612
121.537787	16.689148
121.606249	17.963612
121.539256	17.963612
121.594011	16.689148
121.507182	15.414684
121.6715	14.14022
121.511611	15.414684
121.535315	14.14022
121.637334	19.238076
121.478604	17.963612
121.538442	16.689148
121.48377	17.963612
121.5003	15.414684
121.609835	17.963612
121.547251	15.414684
121.418337	17.963612
121.419034	16.689148
121.487799	15.414684
121.43964	16.689148
121.497166	16.689148
121.453784	17.963612
121.456165	17.963612
121.473541	16.689148
121.46181	16.689148
121.44976	15.414684
121.489307	16.689148
121.435644	15.414684
121.426739	14.14022
121.422942	15.414684
121.397677	15.414684
121.466428	15.414684
121.443213	17.963612
121.410652	17.963612
121.393911	15.414684
121.40823	15.414684
121.341749	16.689148
121.417449	16.689148
121.337067	17.963612
121.35739	16.689148
121.413158	16.689148
121.418365	17.963612
121.327653	17.963612
121.345803	16.689148
121.394595	14.14022
121.310062	17.963612
121.367338	17.963612
121.378317	17.963612
121.377517	17.963612
121.318641	15.414684
121.201482	15.414684
121.311871	17.963612
121.240506	17.963612
121.344093	17.963612
121.312529	15.414684
121.323569	16.689148
121.257239	17.963612
121.285802	16.689148
121.318788	14.14022
121.275398	16.689148
121.314437	16.689148
121.241673	16.689148
121.300814	16.689148
121.337631	17.963612
121.273721	14.14022
121.292963	16.689148
121.26425	16.689148
121.272035	14.14022
121.321807	17.963612
121.315175	15.414684
121.339133	15.414684
121.344806	17.963612
121.237582	17.963612
121.37181	19.238076
121.246164	14.14022
121.227742	16.689148
121.225322	15.414684
121.266276	16.689148
121.28892	16.689148
121.178507	15.414684
121.290528	17.963612
121.196311	15.414684
121.202487	17.963612
121.208062	16.689148
121.173812	17.963612
121.23919	19.238076
121.247134	16.689148
121.298517	17.963612
121.179898	17.963612
121.207381	17.963612
121.243177	16.689148
121.220273	17.963612
121.208852	14.14022
121.246269	16.689148
121.193451	19.238076
121.286179	15.414684
121.165451	17.963612
121.260879	16.689148
121.17811	15.414684
121.193778	16.689148
121.167486	14.14022
121.186765	15.414684
121.165348	17.963612
121.148757	16.689148
121.193135	17.963612
121.136328	16.689148
121.176949	14.14022
121.104339	15.414684
121.120178	15.414684
121.129854	17.963612
121.061765	15.414684
121.101721	16.689148
121.164678	15.414684
121.189016	17.963612
121.108473	15.414684
121.19868	20.51254
121.202424	14.14022
121.164663	15.414684
121.146378	16.689148
121.20957	12.865756
121.243746	16.689148
121.176916	16.689148
121.19509	12.865756
121.11844	16.689148
121.111108	14.14022
121.053788	14.14022
121.131701	14.14022
121.095893	14.14022
121.096138	17.963612
121.139165	15.414684
121.053517	17.963612
121.102719	15.414684
121.066127	15.414684
121.228354	16.689148
121.050384	16.689148
121.002988	14.14022
121.172589	15.414684
120.966987	20.51254
121.049671	14.14022
121.031989	15.414684
120.990978	15.414684
121.07192	16.689148
121.171089	15.414684
120.943177	17.963612
121.022631	14.14022
121.090116	16.689148
120.997877	16.689148
121.032933	14.14022
121.024484	17.963612
121.022126	16.689148
120.978685	16.689148
121.049925	17.963612
120.978327	17.963612
121.011774	15.414684
121.031224	16.689148
121.01375	19.238076
121.027675	21.787004
120.960903	17.963612
121.000894	19.238076
120.991943	17.963612
120.965236	15.414684
121.009562	19.238076
120.977736	17.963612
120.927677	15.414684
120.933668	16.689148
120.869713	19.238076
120.953743	15.414684
121.020588	16.689148
120.917609	16.689148
121.003201	14.14022
120.927517	16.689148
120.924129	14.14022
120.915804	15.414684
120.983126	16.689148
120.914208	16.689148
120.936592	19.238076
120.912023	17.963612
120.975171	20.51254
120.966833	20.51254
120.883833	19.238076
120.99268	17.963612
120.906732	16.689148
120.856271	20.51254
120.842127	16.689148
120.842999	17.963612
120.838064	15.414684
120.892294	16.689148
120.844572	17.963612
120.841993	17.963612
120.822657	17.963612
120.94956	16.689148
120.845615	16.689148
120.899576	16.689148
120.977114	15.414684
120.847372	15.414684
120.884193	15.414684
120.906073	15.414684
120.926773	15.414684
120.860142	17.963612
120.873205	17.963612
120.894974	16.689148
120.87436	19.238076
120.913343	17.963612
120.737064	19.238076
120.874607	15.414684
120.881592	15.414684
120.801667	14.14022
120.921337	16.689148
120.787266	15.414684
120.879052	16.689148
120.922849	15.414684
120.789796	15.414684
120.775236	17.963612
120.873234	16.689148
120.860097	16.689148
120.769489	15.414684
120.809932	17.963612
120.889245	17.963612
120.820331	15.414684
120.833714	16.689148
120.821891	14.14022
120.811676	16.689148
120.84706	15.414684
120.820786	16.689148
120.795716	17.963612
120.792684	16.689148
120.762336	16.689148
120.829946	14.14022
120.868424	16.689148
120.783379	15.414684
120.855546	14.14022
120.832857	19.238076
120.860309	17.963612
120.795976	17.963612
120.750134	16.689148
120.801612	17.963612
120.765148	17.963612
120.716447	14.14022
120.782337	11.591292
120.749988	15.414684
120.82144	17.963612
120.828083	15.414684
120.816714	14.14022
120.799624	14.14022
120.783431	12.865756
120.786991	16.689148
120.841761	16.689148
120.863615	17.963612
120.822952	17.963612
120.783112	19.238076
120.803518	16.689148
120.761727	17.963612
120.782818	17.963612
120.768995	14.14022
120.781235	17.963612
120.785606	15.414684
120.797258	16.689148
120.760697	14.14022
120.771218	17.963612
120.828443	16.689148
120.845841	16.689148
120.833932	15.414684
120.718601	16.689148
120.811047	15.414684
120.713212	15.414684
120.77634	14.14022
120.694835	16.689148
120.651181	15.414684
120.762456	16.689148
120.789798	17.963612
120.709017	17.963612
120.740543	16.689148
120.77816	15.414684
120.705114	17.963612
120.72833	15.414684
120.683177	15.414684
120.763442	14.14022
120.700697	17.963612
120.755635	16.689148
120.733771	15.414684
120.707696	14.14022
120.735209	15.414684
120.820842	16.689148
120.735026	16.689148
120.690573	15.414684
120.742933	16.689148
120.75418	16.689148
120.705737	17.963612
120.81634	17.963612
120.777851	16.689148
120.742238	14.14022
120.694089	11.591292
120.680476	16.689148
120.761256	19.238076
120.678305	16.689148
120.613131	17.963612
120.770478	15.414684
120.719629	19.238076
120.684863	15.414684
120.660067	17.963612
120.721228	14.14022
120.695852	12.865756
120.66644	11.591292
120.738982	15.414684
120.819299	16.689148
120.711754	17.963612
120.772414	17.963612
120.726242	15.414684
120.745665	15.414684
120.69042	14.14022
120.657312	15.414684
120.645896	19.238076
120.60352	15.414684
120.66889	15.414684
120.602551	19.238076
120.655399	19.238076
120.600748	15.414684
120.664719	19.238076
120.591788	15.414684
120.683368	14.14022
120.806394	16.689148
120.604851	15.414684
120.607566	16.689148
120.698631	15.414684
120.637176	15.414684
120.606451	14.14022
120.642726	17.963612
120.571712	17.963612
120.655962	19.238076
120.703202	15.414684
120.466589	16.689148
120.6595	14.14022
120.600943	17.963612
120.550688	17.963612
120.609268	16.689148
120.515202	17.963612
120.576837	19.238076
120.617705	14.14022
120.579208	15.414684
120.450959	17.963612
120.596039	15.414684
120.55272	16.689148
120.522302	17.963612
120.60881	17.963612
120.611326	16.689148
120.536691	16.689148
120.568965	15.414684
120.475134	14.14022
120.594586	16.689148
120.515533	14.14022
120.568822	15.414684
120.534966	14.14022
120.469871	15.414684
120.512529	19.238076
120.616086	16.689148
120.528231	15.414684
120.565413	16.689148
120.548131	17.963612
120.477893	15.414684
120.479857	16.689148
120.440223	17.963612
120.492882	16.689148
120.524504	17.963612
120.461301	17.963612
120.507922	15.414684
120.550051	16.689148
120.420367	15.414684
120.483301	15.414684
120.461808	16.689148
120.432914	15.414684
120.441052	15.414684
120.476761	15.414684
120.439937	16.689148
120.403285	16.689148
120.381672	15.414684
120.426179	16.689148
120.359579	17.963612
120.469829	17.963612
120.362159	16.689148
120.460563	15.414684
120.395103	15.414684
120.426343	15.414684
120.440975	15.414684
120.473135	16.689148
120.451312	14.14022
120.372326	14.14022
120.460568	16.689148
120.362422	14.14022
120.45156	17.963612
120.401198	16.689148
120.220985	15.414684
120.433591	16.689148
120.406011	15.414684
120.33886	17.963612
120.386436	17.963612
120.31526	12.865756
120.342495	17.963612
120.37841	17.963612
120.30592	16.689148
120.291855	17.963612
120.365168	17.963612
120.265628	17.963612
120.312613	14.14022
120.329563	15.414684
120.392566	16.689148
120.340586	16.689148
120.33332	16.689148
120.318004	14.14022
120.281551	15.414684
120.407225	17.963612
120.307855	14.14022
120.291899	14.14022
120.358118	15.414684
120.310374	15.414684
120.215587	17.963612
120.368394	17.963612
120.341048	15.414684
120.445393	17.963612
120.27179	17.963612
120.361144	17.963612
120.271853	17.963612
120.20326	16.689148
120.163214	14.14022
120.331505	16.689148
120.282866	15.414684
120.270606	16.689148
120.236806	14.14022
120.238427	16.689148
120.300262	16.689148
120.262447	14.14022
120.282982	14.14022
120.330003	15.414684
120.263088	12.865756
120.299455	16.689148
120.227879	17.963612
120.289087	12.865756
120.29309	14.14022
120.263548	16.689148
120.236964	15.414684
120.259254	15.414684
120.197974	16.689148
120.222473	17.963612
120.240159	17.963612
120.253145	12.865756
120.194223	14.14022
120.168867	15.414684
120.289208	17.963612
120.280703	15.414684
120.247504	14.14022
120.144867	15.414684
120.217105	15.414684
120.144119	14.14022
120.184215	16.689148
120.152773	16.689148
120.109772	12.865756
120.163956	15.414684
120.151832	17.963612
120.072135	17.963612
120.211135	14.14022
120.134064	12.865756
120.141243	14.14022
120.095113	14.14022
120.12156	14.14022
120.136202	14.14022
120.153055	16.689148
120.198832	14.14022
120.098957	17.963612
120.11776	15.414684
120.122387	15.414684
120.128598	15.414684
120.129704	15.414684
120.148358	17.963612
120.135437	16.689148
120.133806	15.414684
120.061831	14.14022
120.18858	15.414684
120.121314	16.689148
120.18231	15.414684
120.132287	16.689148
120.041708	16.689148
120.122631	16.689148
120.183518	16.689148
120.0754	17.963612
120.178672	17.963612
120.129288	17.963612
120.063892	12.865756
120.032502	17.963612
120.00062	23.061468
120.15142	16.689148
120.084906	17.963612
120.135273	16.689148
120.198981	16.689148
120.171136	15.414684
120.090201	17.963612
120.084385	15.414684
120.075405	16.689148
120.007543	14.14022
120.066167	16.689148
120.069125	16.689148
120.096065	17.963612
119.971764	16.689148
119.998568	14.14022
120.06977	14.14022
119.998742	16.689148
120.097691	16.689148
120.022	16.689148
120.10425	15.414684
120.100334	16.689148
120.025663	16.689148
120.078188	17.963612
120.091811	15.414684
120.126323	16.689148
120.053194	15.414684
120.057382	15.414684
